AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Latitude,Longitude,Status
61.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,24.0,62.0,5.1,1001.0,42.0,61.0,32.0,1.5,2021-06-29 08:00:00,21.0215063,105.8188748,Moderate
19.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,3.0,20.8,84.3,8.0,923.5,19.0,18.0,23.6,2.0,2021-06-29 08:00:00,13.998599,107.996482,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
35.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,13.0,26.5,84.9,9.0,987.8,35.0,24.0,29.3,2.0,2021-06-29 06:00:00,21.0357507,106.7641068,Good
60.0,"Bắc Ninh/Phong Cốc, Vietnam",pm10,1.0,24.0,62.0,10.0,1001.0,60.0,48.0,32.0,1.5,2021-06-29 08:00:00,21.1232473,106.2883295,Moderate
37.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm10,6.0,24.0,62.0,10.0,1001.0,37.0,30.0,32.0,1.5,2021-06-29 08:00:00,21.0272212,106.0342099,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,22.0,78.0,6.0,1010.0,23.0,36.0,26.0,3.0,2021-04-27 16:00:00,20.98832,105.854897,Good
60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,13.0,22.0,78.0,28.0,1010.0,45.0,60.0,26.0,3.0,2021-04-27 16:00:00,21.01994,105.77056,Moderate
1.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,6.0,23.0,74.0,27.0,1015.0,1.0,1.0,28.0,4.6,2021-04-12 05:00:00,21.01525,105.80013,Good
32.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm10,10.0,21.0,46.0,11.0,1006.0,32.0,26.0,34.0,5.1,2021-06-29 08:00:00,16.074,108.217,Good
41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,17.0,22.0,78.0,18.0,1010.0,37.0,41.0,26.0,3.0,2021-04-27 16:00:00,21.02022,105.81232,Good
32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,22.0,78.0,7.0,1010.0,27.0,32.0,26.0,3.0,2021-04-27 16:00:00,21.00577,105.74842,Good
74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,12.0,22.0,78.0,19.0,1010.0,63.0,74.0,26.0,3.0,2021-04-27 16:00:00,21.05121,105.78232,Moderate
18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,22.5,83.0,10.0,1012.0,12.0,18.0,25.5,1.2,2021-05-05 14:00:00,21.0072,105.83572,Good
54.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,24.9,93.1,1.0,973.9,54.0,50.0,26.1,3.0,2021-06-29 08:00:00,22.6782,106.245,Moderate
30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,26.0,97.0,10.0,1004.0,42.0,30.0,26.5,4.1,2021-07-05 15:00:00,10.782978,106.700711,Good
53.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,20.0,46.0,5.1,1002.0,42.0,53.0,33.0,2.0,2021-07-05 16:00:00,21.0215063,105.8188748,Moderate
16.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,3.0,22.2,66.0,8.0,919.0,16.0,15.0,29.2,3.0,2021-07-05 16:00:00,13.998599,107.996482,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
15.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,15.0,28.2,77.7,5.0,989.9,15.0,10.0,32.6,2.0,2021-07-05 15:00:00,21.0357507,106.7641068,Good
52.0,"Bắc Ninh/Phong Cốc, Vietnam",pm10,1.0,20.0,46.0,4.0,1002.0,52.0,38.0,33.0,2.0,2021-07-05 16:00:00,21.1232473,106.2883295,Moderate
23.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,6.0,20.0,46.0,1.0,1002.0,20.0,23.0,33.0,2.0,2021-07-05 16:00:00,21.0272212,106.0342099,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,22.0,78.0,6.0,1010.0,23.0,36.0,26.0,3.0,2021-04-27 16:00:00,20.98832,105.854897,Good
60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,13.0,22.0,78.0,28.0,1010.0,45.0,60.0,26.0,3.0,2021-04-27 16:00:00,21.01994,105.77056,Moderate
1.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,6.0,23.0,74.0,27.0,1015.0,1.0,1.0,28.0,4.6,2021-04-12 05:00:00,21.01525,105.80013,Good
33.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,5.0,24.0,56.0,11.0,1002.0,26.0,33.0,34.0,2.5,2021-07-05 16:00:00,16.074,108.217,Good
41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,17.0,22.0,78.0,18.0,1010.0,37.0,41.0,26.0,3.0,2021-04-27 16:00:00,21.02022,105.81232,Good
32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,22.0,78.0,7.0,1010.0,27.0,32.0,26.0,3.0,2021-04-27 16:00:00,21.00577,105.74842,Good
74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,12.0,22.0,78.0,19.0,1010.0,63.0,74.0,26.0,3.0,2021-04-27 16:00:00,21.05121,105.78232,Moderate
18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,22.5,83.0,10.0,1012.0,12.0,18.0,25.5,1.2,2021-05-05 14:00:00,21.0072,105.83572,Good
64.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,26.3,66.8,10.0,977.4,64.0,61.0,33.3,1.0,2021-07-05 16:00:00,22.6782,106.245,Moderate
76.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,27.0,91.0,10.0,1006.0,42.0,76.0,28.5,2.0,2021-07-06 08:00:00,10.782978,106.700711,Moderate
55.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,26.0,70.0,5.1,1005.0,42.0,55.0,32.0,2.5,2021-07-06 09:00:00,21.0215063,105.8188748,Moderate
14.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,2.0,20.0,95.2,6.0,919.8,14.0,12.0,20.8,2.0,2021-07-06 09:00:00,13.998599,107.996482,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
37.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,26.8,90.5,8.0,992.0,37.0,24.0,28.5,1.0,2021-07-06 07:00:00,21.0357507,106.7641068,Good
66.0,"Bắc Ninh/Phong Cốc, Vietnam",pm10,2.0,26.0,70.0,14.0,1005.0,66.0,59.0,32.0,2.5,2021-07-06 09:00:00,21.1232473,106.2883295,Moderate
59.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,7.0,26.0,70.0,10.0,1005.0,51.0,59.0,32.0,2.5,2021-07-06 09:00:00,21.0272212,106.0342099,Moderate
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
36.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,22.0,78.0,6.0,1010.0,23.0,36.0,26.0,3.0,2021-04-27 16:00:00,20.98832,105.854897,Good
60.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,13.0,22.0,78.0,28.0,1010.0,45.0,60.0,26.0,3.0,2021-04-27 16:00:00,21.01994,105.77056,Moderate
1.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,6.0,23.0,74.0,27.0,1015.0,1.0,1.0,28.0,4.6,2021-04-12 05:00:00,21.01525,105.80013,Good
35.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,2.0,24.0,88.0,10.0,1006.0,23.0,35.0,26.0,2.0,2021-07-06 09:00:00,16.074,108.217,Good
41.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,17.0,22.0,78.0,18.0,1010.0,37.0,41.0,26.0,3.0,2021-04-27 16:00:00,21.02022,105.81232,Good
32.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,22.0,78.0,7.0,1010.0,27.0,32.0,26.0,3.0,2021-04-27 16:00:00,21.00577,105.74842,Good
74.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,12.0,22.0,78.0,19.0,1010.0,63.0,74.0,26.0,3.0,2021-04-27 16:00:00,21.05121,105.78232,Moderate
18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,22.5,83.0,10.0,1012.0,12.0,18.0,25.5,1.2,2021-05-05 14:00:00,21.0072,105.83572,Good
98.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,25.0,98.8,10.0,978.9,98.0,90.0,25.2,2.0,2021-07-06 09:00:00,22.6782,106.245,Moderate
76.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,72.0,10.0,1007.0,42.0,76.0,30.5,0.7,2021-07-14 10:00:00,10.782978,106.700711,Moderate
65.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,23.0,52.0,12.8,1006.0,42.0,65.0,34.0,4.6,2021-07-14 10:00:00,21.0215063,105.8188748,Moderate
11.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,21.4,76.7,2.0,922.5,10.0,11.0,25.8,1.0,2021-07-14 11:00:00,13.998599,107.996482,Good
61.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm10,7.0,22.0,52.0,23.0,1007.0,61.0,58.0,33.0,4.6,2021-07-14 09:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
16.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,26.6,96.0,7.0,996.6,16.0,14.0,27.3,1.0,2021-07-12 05:00:00,21.0357507,106.7641068,Good
50.0,"Bắc Ninh/Phong Cốc, Vietnam",pm10,1.0,22.0,52.0,3.0,1007.0,50.0,33.0,33.0,4.6,2021-07-14 10:00:00,21.1232473,106.2883295,Good
38.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,7.0,22.5,53.5,1.0,1007.0,30.0,38.0,33.0,4.3,2021-07-14 11:00:00,21.0272212,106.0342099,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
17.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,2.0,24.5,64.5,6.0,1007.0,12.0,17.0,32.0,4.3,2021-07-14 09:00:00,20.98832,105.854897,Good
24.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,24.5,64.5,20.0,1007.0,21.0,24.0,32.0,4.3,2021-07-14 09:00:00,21.01994,105.77056,Good
42.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,3.0,22.5,53.5,8.0,1007.0,41.0,42.0,33.0,4.3,2021-07-14 09:00:00,21.01525,105.80013,Good
40.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,4.0,23.0,52.0,11.0,1007.0,31.0,40.0,34.0,3.0,2021-07-14 11:00:00,16.074,108.217,Good
57.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,6.0,22.0,52.0,10.0,1007.0,44.0,57.0,33.0,4.6,2021-07-14 09:00:00,21.02022,105.81232,Moderate
27.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,1.0,22.0,52.0,5.0,1007.0,20.0,27.0,33.0,4.6,2021-07-14 09:00:00,21.00577,105.74842,Good
54.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,8.0,22.0,52.0,18.0,1007.0,42.0,54.0,33.0,4.6,2021-07-14 09:00:00,21.05121,105.78232,Moderate
31.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,24.5,64.5,10.0,1007.0,24.0,31.0,32.0,4.3,2021-07-14 09:00:00,21.0072,105.83572,Good
85.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,24.5,66.5,1.0,980.4,85.0,60.0,31.5,1.0,2021-07-14 11:00:00,22.6782,106.245,Moderate
46.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,26.5,94.0,10.0,1008.0,42.0,46.0,27.5,3.6,2021-07-23 07:00:00,10.782978,106.700711,Good
53.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,26.0,100.0,6.4,998.5,42.0,53.0,26.0,3.3,2021-07-23 07:00:00,21.0215063,105.8188748,Moderate
10.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,21.5,98.8,2.0,922.0,10.0,10.0,21.7,2.0,2021-07-23 01:00:00,13.998599,107.996482,Good
60.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,17.0,27.0,94.0,10.0,1000.0,56.0,60.0,28.0,0.5,2021-07-22 20:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
22.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,49.0,25.4,92.6,2.0,988.2,22.0,22.0,26.7,2.0,2021-07-23 01:00:00,22.3221386,104.1214227,Good
11.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,1.0,25.4,98.8,11.0,984.6,11.0,11.0,25.6,2.0,2021-07-23 07:00:00,21.0357507,106.7641068,Good
25.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,1.0,26.0,100.0,4.0,998.0,15.0,25.0,26.0,3.6,2021-07-23 07:00:00,21.1232473,106.2883295,Good
34.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,5.0,26.0,100.0,5.0,998.5,24.0,34.0,26.0,3.3,2021-07-23 08:00:00,21.0272212,106.0342099,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
50.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,3.0,27.0,97.0,13.0,999.5,42.0,50.0,27.5,1.5,2021-07-22 20:00:00,20.98832,105.854897,Good
41.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,14.0,27.0,97.0,25.0,999.5,28.0,41.0,27.5,1.5,2021-07-22 20:00:00,21.01994,105.77056,Good
73.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,9.0,27.0,94.0,15.0,1000.0,48.0,73.0,28.0,0.5,2021-07-22 20:00:00,21.01525,105.80013,Moderate
29.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm10,7.0,21.0,55.0,11.0,1001.0,29.0,27.0,31.0,1.5,2021-07-23 07:00:00,16.074,108.217,Good
102.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,12.0,27.0,97.0,16.0,999.5,59.0,102.0,27.5,1.5,2021-07-22 20:00:00,21.02022,105.81232,Unhealthy for sensitive groups
41.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,4.0,27.0,94.0,10.0,1000.0,28.0,41.0,28.0,0.5,2021-07-22 20:00:00,21.00577,105.74842,Good
91.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,7.0,27.0,94.0,18.0,1000.0,58.0,91.0,28.0,0.5,2021-07-22 20:00:00,21.05121,105.78232,Moderate
40.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,11.0,27.0,94.0,10.0,1000.0,29.0,40.0,28.0,0.5,2021-07-22 20:00:00,21.0072,105.83572,Good
48.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,25.0,96.5,1.0,972.3,48.0,43.0,25.6,1.0,2021-07-23 08:00:00,22.6782,106.245,Good
21.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,24.0,83.0,10.0,1009.0,42.0,21.0,27.0,5.6,2021-07-25 09:00:00,10.782978,106.700711,Good
95.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,27.0,84.0,7.8,1001.0,42.0,95.0,30.0,3.0,2021-07-25 09:00:00,21.0215063,105.8188748,Moderate
5.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,20.4,97.6,2.0,919.5,5.0,5.0,20.8,5.0,2021-07-25 09:00:00,13.998599,107.996482,Good
74.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,8.0,28.0,91.5,10.0,1001.0,58.0,74.0,29.5,2.5,2021-07-25 08:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
25.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,27.3,96.0,17.0,987.4,25.0,23.0,28.0,1.0,2021-07-25 08:00:00,21.0357507,106.7641068,Good
97.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,27.0,84.0,5.0,1001.0,59.0,97.0,30.0,3.0,2021-07-25 09:00:00,21.1232473,106.2883295,Moderate
103.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,6.0,28.0,91.5,6.0,1001.0,77.0,103.0,29.5,2.5,2021-07-25 09:00:00,21.0272212,106.0342099,Unhealthy for sensitive groups
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
43.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,2.0,28.0,91.5,7.0,1001.0,37.0,43.0,29.5,2.5,2021-07-25 08:00:00,20.98832,105.854897,Good
50.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,4.0,28.0,91.5,17.0,1001.0,35.0,50.0,29.5,2.5,2021-07-25 08:00:00,21.01994,105.77056,Good
56.0,"Hà Nội/Chi cục BVMT, Vietnam",pm10,3.0,27.0,84.0,7.0,1001.0,56.0,40.0,30.0,3.0,2021-07-25 08:00:00,21.01525,105.80013,Moderate
42.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm10,2.0,21.0,46.0,11.0,1001.0,42.0,16.0,34.0,7.2,2021-07-25 09:00:00,16.074,108.217,Good
78.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,7.0,28.0,91.5,10.0,1001.0,69.0,78.0,29.5,2.5,2021-07-25 08:00:00,21.02022,105.81232,Moderate
53.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,28.0,91.5,13.0,1001.0,36.0,53.0,29.5,2.5,2021-07-25 08:00:00,21.00577,105.74842,Moderate
83.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,4.0,28.0,91.5,11.0,1001.0,60.0,83.0,29.5,2.5,2021-07-25 08:00:00,21.05121,105.78232,Moderate
69.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,28.0,91.5,10.0,1001.0,44.0,69.0,29.5,2.5,2021-07-25 08:00:00,21.0072,105.83572,Moderate
90.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,25.1,95.4,1.0,974.0,76.0,90.0,25.9,2.0,2021-07-25 09:00:00,22.6782,106.245,Moderate
76.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,26.0,83.0,10.0,1004.0,42.0,76.0,29.0,5.6,2021-07-28 15:00:00,10.782978,106.700711,Moderate
53.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,23.0,47.0,4.6,995.0,42.0,53.0,36.0,2.0,2021-07-28 15:00:00,21.0215063,105.8188748,Moderate
8.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,21.9,77.7,2.0,918.7,8.0,8.0,26.1,4.0,2021-07-28 15:00:00,13.998599,107.996482,Good
37.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm10,2.0,23.0,47.0,10.0,995.5,37.0,32.0,36.0,2.5,2021-07-28 14:00:00,21.04975,105.74187,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
31.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,27.1,67.4,14.0,982.7,31.0,26.0,34.0,2.0,2021-07-27 16:00:00,21.0357507,106.7641068,Good
68.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,23.0,47.0,4.0,995.0,49.0,68.0,36.0,2.0,2021-07-28 15:00:00,21.1232473,106.2883295,Moderate
38.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,5.0,23.0,47.0,1.0,995.0,29.0,38.0,36.0,2.0,2021-07-28 15:00:00,21.0272212,106.0342099,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
18.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,23.0,47.0,5.0,995.0,10.0,18.0,36.0,2.0,2021-07-28 14:00:00,20.98832,105.854897,Good
12.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,3.0,23.0,47.0,13.0,995.0,9.0,12.0,36.0,2.0,2021-07-28 14:00:00,21.01994,105.77056,Good
46.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,1.0,23.0,47.0,3.0,995.5,34.0,46.0,36.0,2.5,2021-07-28 14:00:00,21.01525,105.80013,Good
20.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm10,1.0,23.0,42.0,11.0,998.0,20.0,18.0,38.0,1.0,2021-07-28 15:00:00,16.074,108.217,Good
43.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,5.0,23.0,47.0,9.0,995.0,36.0,43.0,36.0,2.0,2021-07-28 14:00:00,21.02022,105.81232,Good
12.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,1.0,23.0,47.0,4.0,995.0,9.0,12.0,36.0,2.0,2021-07-28 14:00:00,21.00577,105.74842,Good
47.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,4.0,23.0,47.0,11.0,995.0,36.0,47.0,36.0,2.0,2021-07-28 14:00:00,21.05121,105.78232,Good
18.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,4.0,23.0,47.0,10.0,995.0,12.0,18.0,36.0,2.0,2021-07-28 14:00:00,21.0072,105.83572,Good
58.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,26.6,61.2,1.0,969.5,58.0,41.0,35.2,1.0,2021-07-28 15:00:00,22.6782,106.245,Moderate
25.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,26.5,76.5,10.0,1009.0,42.0,25.0,31.0,6.4,2021-07-31 09:00:00,10.782978,106.700711,Good
102.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,28.0,79.0,9.6,1000.0,42.0,102.0,32.0,0.7,2021-07-31 09:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
6.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,21.5,100.0,3.0,922.0,5.0,6.0,21.5,2.0,2021-07-31 09:00:00,13.998599,107.996482,Good
65.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,75.0,10.0,1000.0,56.0,65.0,33.0,1.0,2021-07-31 09:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
188.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,52.0,25.7,87.3,1.0,989.4,158.0,188.0,28.0,1.0,2021-07-31 10:00:00,22.3221386,104.1214227,Unhealthy
23.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,27.2,89.0,6.0,987.4,23.0,18.0,29.2,2.0,2021-07-31 08:00:00,21.0357507,106.7641068,Good
